id,name,highway,oneway,defect_class,severity,tiger_reviewed,tiger_cfcc,tiger_name_base,surface,lanes,maxspeed,_street_segments,_street_gap_count
1037961610,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,,,42,11
1037961611,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,,,42,11
1147495719,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,,42,11
1372284738,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,3,,42,11
1420151543,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,3,35 mph,42,11
19053606,Kemper Commons Circle,residential,yes,AB,CRITICAL,no,A41,Kemper Commons,asphalt,2,,12,9
531487351,Kemper Commons Circle,residential,yes,AB,CRITICAL,no,A41,Kemper Commons,asphalt,4,,12,9
531487374,Kemper Commons Circle,residential,yes,AB,CRITICAL,no,A41,Kemper Commons,asphalt,2,,12,9
531487378,Kemper Commons Circle,residential,yes,AB,CRITICAL,no,A41,Kemper Commons,asphalt,3,,12,9
531487379,Kemper Commons Circle,residential,yes,AB,CRITICAL,no,A41,Kemper Commons,asphalt,3,,12,9
544231775,Kemper Commons Circle,residential,,B,HIGH,no,A41,Kemper Commons,asphalt,4,,12,9
660503348,Kemper Commons Circle,residential,,B,HIGH,no,A41,Kemper Commons,,,,12,9
730051975,Kemper Commons Circle,residential,,B,HIGH,no,A41,Kemper Commons,asphalt,4,,12,9
730051976,Kemper Commons Circle,residential,yes,AB,CRITICAL,no,A41,Kemper Commons,asphalt,2,,12,9
730051977,Kemper Commons Circle,residential,yes,AB,CRITICAL,no,A41,Kemper Commons,asphalt,2,,12,9
730051978,Kemper Commons Circle,residential,yes,AB,CRITICAL,no,A41,Kemper Commons,asphalt,2,,12,9
1450208279,Kemper Commons Circle,residential,yes,AB,CRITICAL,no,A41,Kemper Commons,asphalt,2,,12,9
19064676,Tri-County Parkway East,residential,,B,HIGH,no,A41,Tri County,,3,35 mph,22,8
531487390,Tri-County Parkway East,residential,,B,HIGH,no,A41,Tri County,asphalt,3,35 mph,22,8
531487396,Tri-County Parkway East,residential,,B,HIGH,no,A41,Tri County,asphalt,3,35 mph,22,8
531487399,Tri-County Parkway East,residential,,B,HIGH,no,A41,Tri County,asphalt,4,35 mph,22,8
531487400,Tri-County Parkway East,residential,,B,HIGH,no,A41,Tri County,asphalt,4,35 mph,22,8
531487401,Tri-County Parkway East,residential,,B,HIGH,no,A41,Tri County,asphalt,4,35 mph,22,8
